time,activity,pain,gain,stu_id,time_type,time_hr,time_min,time_range,group_pain,group_gain,activity_num,last_act
23.00,Go to bed,,"Get rest, boost energy",6310422091,,23,0,23.00-24.00,ไม่ระบุ,ออกกำลังกาย,19,1.0
06.30,ตื่นนอน,"ลุกไม่ขึ้น,ไม่อยากตื่น",ได้เห็นแสงแดดยามเช้า,6310422092,,6,30,06.00-07.00,ความลำคาญ,ฟิน,1,
06.45,อาบน้ำ แต่งตัว,หนาว,"สะอาด,สดชื่น",6310422092,,6,45,06.00-07.00,หนาว,สดชื่น,2,
07.15,รดน้ำต้นไม้,,"สงบ,ได้สมาธิ",6310422092,,7,15,07.00-08.00,ไม่ระบุ,ฟิน,3,
07.30,กินข้าวเช้า,เร่งรีบ,"มีแรง,อร่อย",6310422092,,7,30,07.00-08.00,ความลำคาญ,ฟิน,4,
08.00,Morning talk online with team,น่าเบื่อ,,6310422092,,8,0,08.00-09.00,รถติด-ต้องขับรถ,ไม่ระบุ,5,
08.30,ชงกาแฟ,,"ได้กลิ่นหอม, รู้สึกตื่นตัว",6310422092,,8,30,08.00-09.00,ไม่ระบุ,สดชื่น,6,
08.35,Check Email,,ติดตามปัญหา,6310422092,,8,35,08.00-09.00,ไม่ระบุ,ฟิน,7,
09.00,ทำงานประจำ monitor daily report,,ติดตามปัญหา,6310422092,,9,0,09.00-10.00,ไม่ระบุ,ฟิน,8,
10.00,ทำงานประจำ Generate report,,มีงานส่ง,6310422092,,10,0,10.00-11.00,ไม่ระบุ,ฟิน,9,
12.00,กินข้าวเที่ยง,ง่วง,"อร่อย,สนุกกับการเลือกอาหาร",6310422092,,12,0,12.00-13.00,ง่วง,ฟิน,10,
12.40,นอนกลางวัน,,ได้พักผ่อน,6310422092,,12,40,12.00-13.00,ไม่ระบุ,พักผ่อน,11,
13.00,ชงกาแฟ,,หายง่วง,6310422092,,13,0,13.00-14.00,ไม่ระบุ,ฟิน,12,
13.30,Daily meeting with other team,"ใช้เวลานาน,หลงประเด็น",,6310422092,,13,30,13.00-14.00,ความลำคาญ,ไม่ระบุ,13,
15.30,ทำงานประจำ Generate report,,มีงานส่ง,6310422092,,15,30,15.00-16.00,ไม่ระบุ,ฟิน,14,
16.45,meeting with team,,,6310422092,,16,45,16.00-17.00,ไม่ระบุ,ไม่ระบุ,15,
17.00,รดน้ำต้นไม้,,"สงบ,ได้สมาธิ",6310422092,,17,0,17.00-18.00,ไม่ระบุ,ฟิน,16,
17.30,ล้างจาน,,สงบ,6310422092,,17,30,17.00-18.00,ไม่ระบุ,พักผ่อน,17,
18.00,เล่นเกมส์,,"ได้หัวเราะ,มีเวลากับครอบครัว",6310422092,,18,0,18.00-19.00,ไม่ระบุ,ฟิน,18,
18.30,อาบน้ำ,,สะอาด,6310422092,,18,30,18.00-19.00,ไม่ระบุ,สดชื่น,19,
19.00,สวดมนต์,,สงบ,6310422092,,19,0,19.00-20.00,ไม่ระบุ,พักผ่อน,20,
19.30,กินข้าวเย็น,,"อร่อย,สนุกกับการเลือกอาหาร",6310422092,,19,30,19.00-20.00,ไม่ระบุ,ฟิน,21,
20.00,"เล่น Social,อ่านบทความ",,ได้ความรู้,6310422092,,20,0,20.00-21.00,ไม่ระบุ,เรียนรู้สิ่งใหม่,22,
20.30,ดูหนัง,เสียเวลาหาหนังสนุก ๆ,"ได้หัวเราะ,มีเวลากับครอบครัว",6310422092,,20,30,20.00-21.00,ความลำคาญ,ฟิน,23,
22.00,ทำการบ้าน,ง่วง,,6310422092,,22,0,22.00-23.00,ง่วง,ไม่ระบุ,24,
23.59,เข้านอน,,ได้พักผ่อน,6310422092,,23,59,23.00-24.00,ไม่ระบุ,พักผ่อน,25,1.0
07.30,ตื่นนอน,ไม่อยากลุก,,6220422030,,7,30,07.00-08.00,ความลำคาญ,ไม่ระบุ,1,
07.45,อาบน้ำแต่งตัว,,,6220422030,,7,45,07.00-08.00,ไม่ระบุ,ไม่ระบุ,2,
08.00,ออกไปทำงาน,,ใช้รถยนต์ส่วนตัว ไม่ต้องไปเบียดแย่งใช้รถไฟฟ้า,6220422030,,8,0,08.00-09.00,ไม่ระบุ,ฟิน,3,
09.00,ถึงที่ทำงาน,ถ้ารถติดก็ถึงช้ากว่าปกติ,ถ้ารถไม่ติด มีเวลาซื้อของกินก่อนทำงาน,6220422030,,9,0,09.00-10.00,รถติด-ต้องขับรถ,ฟิน,4,
09.30,ทำงาน,ระบบล่มจะยุ่งหนักมาก,,6220422030,,9,30,09.00-10.00,เหนื่อย,ไม่ระบุ,5,
11.40,สั่งข้าวกลางวัน,ค่าส่งแพง,ไม่ต้องเดินตากแดดลงไปกิน,6220422030,,11,40,11.00-12.00,แพง,ฟิน,6,
12.10,ลงไปซื้อกาแฟ,บางวันถ้าไม่กิน ตอนบ่ายจะง่วง,,6220422030,,12,10,12.00-13.00,ความลำคาญ,ไม่ระบุ,7,
13.00,ทำงาน,,,6220422030,,13,0,13.00-14.00,ไม่ระบุ,ไม่ระบุ,8,
17.00,ประชุมสรุปเคสประจำวัน,เคสเยอะ ลากยาว ,รู้แผน ที่จะทำในวันถัดไป,6220422030,,17,0,17.00-18.00,ความลำคาญ,ฟิน,9,
18.00,ออกจากที่ทำงาน,,,6220422030,,18,0,18.00-19.00,ไม่ระบุ,ไม่ระบุ,10,
18.30,ไปกินข้าวที่ สวนหลวงสแควร์กับเพื่อน,ร้านเหลือน้อย เพราะปิดโควิด,คนไม่เยอะ รถไม่ติด,6220422030,,18,30,18.00-19.00,ความลำคาญ,ฟิน,11,
19.30,กินของหวานต่อ,อ้วน,,6220422030,,19,30,19.00-20.00,หิว-กลัวอ้วน,ไม่ระบุ,12,
20.30,ขับรถกลับบ้าน,,รถไม่ติด ขับสบาย,6220422030,,20,30,20.00-21.00,ไม่ระบุ,ฟิน,13,
21.15,ถึงบ้าน,,,6220422030,,21,15,21.00-22.00,ไม่ระบุ,ไม่ระบุ,14,
21.20,อาบน้ำ,ต้องอาบ เพราะกลัวเชื้อโรค,,6220422030,,21,20,21.00-22.00,หนาว,ไม่ระบุ,15,
22.00,นอนเล่นโทรศัพท์ ดูทีวี,อ่านข่าวการเมืองแล้วปวดหัว,ดูnetflix สนุก,6220422030,,22,0,22.00-23.00,ความลำคาญ,พักผ่อน,16,
00.30,นอน,,,6220422030,,0,30,00.00-01.00,ไม่ระบุ,ไม่ระบุ,17,1.0
6.25,ตื่นนอน,นอนไม่เต็มอิ่ม ไม่ครบ 8 ชั่วโมง,ได้เวลาในวันเพิ่มมากขึ้น,6220422109,am,6,25,06.00-07.00,ความลำคาญ,ทำการบ้าน,1,
6.30,ปั่นจักรยาน,ปวดขา,ได้ออกกำลังกาย มีสุขภาพที่ดี,6220422109,am,6,30,06.00-07.00,ความลำคาญ,ออกกำลังกาย,2,
7.30,ทานอาหารเช้า,,อาหารเช้าเป็นสิ่งที่ดีต่อสุขภาพ,6220422109,am,7,30,07.00-08.00,ไม่ระบุ,ออกกำลังกาย,3,
7.20,ลดน้ำต้นไม้ ดูแลสวนในบ้าน,ใบไม้ร่วง มีแมลง,ความร่มรื่น ความผ่อนคลาย,6220422109,am,7,20,07.00-08.00,ความลำคาญ,พักผ่อน,4,
8.30,Update ข่าว บน Social ผ่าน Facebook,มือถือแบตหมด,ทันข่าวสาร,6220422109,am,8,30,08.00-09.00,ความลำคาญ,ฟิน,5,
9.00,อาบน้ำ ฟังเพลง,โทรศัพท์เข้าไปในห้องน้ำ เสี่ยงต่อความชื้น,สดชื่น สะอาด,6220422109,am,9,0,09.00-10.00,หนาว,สดชื่น,6,
9.30,ออกไปร้านกาแฟ และอ่านหนังสือในร้านกาแฟ,เสียเวลาในการเดินทาง,ได้บรรยากาศที่ดี,6220422109,am,9,30,09.00-10.00,ความลำคาญ,สดชื่น,7,
11.00,ไปห้างสรรพสินค้า,เสียเวลาในการเดินทางและการหาที่จอดรถ,มีสินค้าให้เลือกเยอะ,6220422109,am,11,0,11.00-12.00,ความลำคาญ,ฟิน,8,
11.30,ทานอาหารเที่ยงในห้างสรรพสินค้า,รอคิวนาน รออาหารนาน,เปลี่ยนบรรยากาศ,6220422109,am,11,30,11.00-12.00,ความลำคาญ,สดชื่น,9,
12.30,Shopping ซื้อของแต่งบ้าน,ใช้เวลาเลือกซื้อสินค้านาน,ซื้อสินค้าที่อยากได้ทันที,6220422109,pm,12,30,12.00-13.00,ความลำคาญ,ฟิน,10,
14.30,นัดเจอเพื่อนที่ร้าน ขนมหวาน,ทานเยอะ น้ำหนักขึ้น,ได้พูดคุยกับเพื่อน,6220422109,pm,14,30,14.00-15.00,ความลำคาญ,ฟิน,11,
16.00,เดินทางกลับบ้านและแวะเติมน้ำมัน ระหว่างทานกลับบ้าน,,,6220422109,pm,16,0,16.00-17.00,ไม่ระบุ,ไม่ระบุ,12,
